schoolid,schoolname,calendaryear,academicyear,ftjd1sectionsz,ptjd1sectionsz,postjd1courses,courseseclt25,courseseclt50,courseseclt75,courseseclt100,coursesectgte100,totalsimpos,ftsimposfilled,ptsimposfilled,ftsemposfilled,ptsemposfilled,totalclinpos,ftclinposfilled,ftfieldposfilled,ftindstudy,ftlawjour,ftinterskillscomp,ptclinposfilled,ptfieldposfilled,ptindstudy,ptlawjour,ptinterskillscomp,gradreqcredithrs,jd1sectionsz,simposfilled,semposfilled,totalclinics,clinposfilled,fieldposfilled,indstudy,lawjour,interskillscomp,fyreqcourscredithrs,ulreqcourscredithrs
00312700,University of Dayton,2011,2010,87,0,70,77,18,17,6,0,420,246,0,186,0,24,24,135,,73,20,0,0,,0,0,90,87,246,186,,24,135,,73,20,,
00312700,University of Dayton,2012,2011,74,0,81,98,23,10,5,0,340,221,0,,,30,24,154,52,76,18,0,0,0,0,0,90,74,221,,,24,154,52,76,18,,
00312700,University of Dayton,2013,2012,46,0,67,68,26,8,3,0,221,166,0,,,42,38,153,29,73,22,0,0,0,0,0,90,46,166,,,38,153,29,73,22,,
00312700,University of Dayton,2014,2013,81,0,79,76,19,5,2,0,574,337,0,33,0,40,32,81,8,34,22,0,0,0,0,0,90,81,337,33,,32,81,8,34,22,,
00312700,University of Dayton,2015,2014,40,,71,79,18,5,0,0,213,355,,15,,9,27,74,8,65,11,,,,,,90,40,355,15,6,27,74,8,65,11,,
00312700,University of Dayton,2016,2015,,,72,89,15,4,0,0,223,,,,,4,,,,,,,,,,,90,37,363,22,6,32,48,15,63,16,,
00312700,University of Dayton,2017,2016,,,65,78,21,3,0,0,558,,,,,44,,,,,,,,,,,90,43,,,,,95,,,,29,38
00313100,University of Toledo,2011,2010,53,36,87,82,30,8,1,0,426,184,43,53,3,90,44,83,,46,44,5,9,,1,5,89,89,227,56,,49,92,,47,49,,
00313100,University of Toledo,2012,2011,55,24,88,78,31,6,1,0,199,132,14,,,79,72,104,3,41,42,7,9,1,2,1,89,79,146,,,79,113,4,43,43,,
00313100,University of Toledo,2013,2012,46,28,91,69,27,7,0,0,248,133,33,,,48,40,78,11,41,37,3,17,5,2,4,89,74,166,,,43,95,16,43,41,,
00313100,University of Toledo,2014,2013,47,28,80,61,19,8,0,0,291,132,53,66,12,54,49,80,8,38,39,5,10,1,1,4,89,75,185,78,,54,90,9,39,43,,
00313100,University of Toledo,2015,2014,30,,88,70,20,4,0,0,293,168,,57,,51,51,79,4,44,44,,,,,,89,30,168,57,6,51,79,4,44,44,,
00313100,University of Toledo,2016,2015,,,78,70,16,2,0,0,210,,,,,58,,,,,,,,,,,89,41,123,83,8,58,62,5,48,31,,
00313100,University of Toledo,2017,2016,,,74,67,12,2,0,0,96,,,,,60,,,,,,,,,,,89,34,,,,,55,,,,30,13
00316614,Oklahoma City University,2011,2010,75,0,135,126,42,21,4,0,408,310,0,163,0,32,21,61,,52,21,0,0,,0,0,90,75,310,163,,21,61,,52,21,,
00316614,Oklahoma City University,2012,2011,67,0,96,74,24,21,7,0,412,246,14,,,54,41,80,17,145,22,2,0,4,7,2,90,67,260,,,43,80,21,152,24,,
00316614,Oklahoma City University,2013,2012,58,0,103,84,23,17,4,0,304,196,11,,,63,39,47,29,165,24,1,0,2,0,1,90,58,207,,,40,47,31,165,25,,
00316614,Oklahoma City University,2014,2013,54,0,112,110,17,17,3,0,265,156,18,129,3,57,42,36,9,117,21,0,13,1,25,0,90,54,174,132,,42,49,10,142,21,,
00316614,Oklahoma City University,2015,2014,53,,103,91,20,14,2,0,128,117,,100,,43,24,65,11,141,23,,,,,,90,53,117,100,3,24,65,11,141,23,,
00316614,Oklahoma City University,2016,2015,,,107,95,25,16,0,0,116,,,,,57,,,,,,,,,,,90,54,90,102,3,40,87,25,118,27,,
00316614,Oklahoma City University,2017,2016,,,84,30,71,7,0,0,160,,,,,39,,,,,,,,,,,90,51,,,,,87,,,,29,31
00318400,University of Oklahoma,2011,2010,38,0,111,54,38,13,3,3,225,219,0,273,0,55,52,79,,126,95,0,0,,0,0,90,38,219,273,,52,79,,126,95,,
00318400,University of Oklahoma,2012,2011,38,0,137,71,37,8,9,0,368,351,0,,,65,59,135,31,242,102,0,0,0,0,0,90,38,351,,,59,135,31,242,102,,
00318400,University of Oklahoma,2013,2012,36,0,133,76,24,18,3,0,286,273,0,,,64,60,111,25,217,102,0,0,0,0,0,90,36,273,,,60,111,25,217,102,,
00318400,University of Oklahoma,2014,2013,39,0,108,88,35,8,5,1,366,326,0,307,0,73,56,131,32,179,94,0,0,0,0,0,90,39,326,307,,56,131,32,179,94,,
00318400,University of Oklahoma,2015,2014,39,,101,88,29,12,1,2,384,359,,241,,73,59,108,30,171,102,,,,,,90,39,359,241,4,59,108,30,171,102,,
00318400,University of Oklahoma,2016,2015,,,99,94,23,15,3,0,420,,,,,89,,,,,,,,,,,90,44,384,242,4,47,141,34,186,103,,
00318400,University of Oklahoma,2017,2016,,,93,83,31,9,4,1,392,,,,,115,,,,,,,,,,,90,40,,,,,152,,,,30,24
00318500,University of Tulsa,2011,2010,37,0,125,62,24,7,0,9,394,257,0,99,0,20,19,140,,148,29,0,0,,0,0,88,37,257,99,,19,140,,148,29,,
00318500,University of Tulsa,2012,2011,37,0,119,92,17,9,0,0,316,251,0,,,23,19,181,12,129,32,0,0,0,0,0,88,37,251,,,19,181,12,129,32,,
00318500,University of Tulsa,2013,2012,39,0,90,81,14,3,1,0,252,186,0,,,20,20,44,15,130,27,0,0,0,0,0,88,39,186,,,20,44,15,130,27,,
00318500,University of Tulsa,2014,2013,41,0,92,77,17,5,2,0,343,222,0,77,0,19,19,89,15,137,26,0,0,0,0,0,88,41,222,77,,19,89,15,137,26,,
00318500,University of Tulsa,2015,2014,39,,90,42,17,2,1,0,223,119,,76,,32,30,94,19,122,22,,,,,,88,39,119,76,4,30,94,19,122,22,,
00318500,University of Tulsa,2016,2015,,,92,47,13,3,1,0,129,,,,,32,,,,,,,,,,,88,29,100,44,4,33,91,10,94,19,,
00318500,University of Tulsa,2017,2016,,,88,36,11,5,0,0,0,,,,,41,,,,,,,,,,,88,35,,,,,65,,,,31,25
00319100,Concordia Law School,2013,2012,47,68,3,2,0,0,0,0,0,0,0,,,0,0,25,0,0,0,0,0,0,0,0,90,,,,,,,,,,,
00319100,Concordia Law School,2014,2013,32,36,24,20,6,5,0,0,149,75,28,0,0,3,1,12,0,0,0,2,31,0,0,0,90,68,103,0,,3,43,0,0,0,,
00319100,Concordia Law School,2015,2014,31,,54,53,2,0,0,0,210,65,,0,,16,10,31,0,8,0,,,,,,90,31,65,0,2,10,31,0,8,0,,
00319100,Concordia Law School,2016,2015,,,48,54,7,0,0,0,208,,,,,32,,,,,,,,,,,90,18,116,8,4,13,37,0,30,0,,
00319100,Concordia Law School,2017,2016,,,45,51,3,0,0,0,190,,,,,38,,,,,,,,,,,90,46,,,,,31,,,,31,38
00319700,Lewis and Clark College,2011,2010,82,62,145,130,38,12,6,1,722,372,169,241,123,201,120,102,,108,98,57,18,,32,36,89,144,541,364,,177,120,,140,134,,
00319700,Lewis and Clark College,2012,2011,75,36,160,133,39,16,4,0,875,417,242,,,215,106,93,45,90,56,85,53,37,48,42,90,111,659,,,191,146,82,138,98,,
00319700,Lewis and Clark College,2013,2012,74,33,196,167,37,10,8,0,745,358,167,,,219,129,178,97,109,43,57,67,49,45,22,90,107,525,,,186,245,146,154,65,,
00319700,Lewis and Clark College,2014,2013,53,30,198,163,26,14,0,0,874,341,206,402,236,303,139,163,84,167,24,94,58,63,80,25,90,83,547,638,,233,221,147,247,49,,
00319700,Lewis and Clark College,2015,2014,55,,174,141,25,6,3,0,527,314,,453,,183,139,317,151,241,42,,,,,,90,55,314,453,7,139,317,151,241,42,,
00319700,Lewis and Clark College,2016,2015,,,155,125,26,9,3,0,468,,,,,200,,,,,,,,,,,90,47,267,519,7,143,272,140,236,28,,
00319700,Lewis and Clark College,2017,2016,,,136,98,30,14,1,0,433,,,,,129,,,,,,,,,,,90,61,,,,,233,,,,32,5
00322300,University of Oregon,2011,2010,61,0,113,68,24,11,3,0,559,419,0,325,0,214,152,78,,117,24,0,0,,0,0,85,61,419,325,,152,78,,117,24,,
00322300,University of Oregon,2012,2011,45,0,127,96,18,8,2,1,514,383,0,,,219,161,140,79,120,25,0,0,0,0,0,85,45,383,,,161,140,79,120,25,,
00322300,University of Oregon,2013,2012,60,0,121,73,30,7,5,1,649,503,0,,,209,155,131,63,122,20,0,0,0,0,0,85,60,503,,,155,131,63,122,20,,
00322300,University of Oregon,2014,2013,60,0,126,93,27,7,3,0,630,457,0,494,0,198,146,117,73,130,29,0,0,0,0,0,85,60,457,494,,146,117,73,130,29,,
00322300,University of Oregon,2015,2014,60,,128,92,22,3,3,0,558,338,,246,,167,90,92,75,93,28,,,,,,85,60,338,246,14,90,92,75,93,28,,
00322300,University of Oregon,2016,2015,,,131,108,24,3,1,0,664,,,,,194,,,,,,,,,,,85,63,378,155,14,101,106,55,91,33,,
00322300,University of Oregon,2017,2016,,,119,98,17,4,1,0,156,,,,,213,,,,,,,,,,,85,52,,,,,101,,,,30,6
00322700,Willamette University,2011,2010,80,0,109,54,13,9,3,1,297,267,0,272,0,82,60,31,,65,129,0,0,,0,0,90,80,267,272,,60,31,,65,129,,
00322700,Willamette University,2012,2011,70,0,125,76,23,5,2,1,343,281,0,,,69,56,51,19,105,143,0,0,0,0,0,90,70,281,,,56,51,19,105,143,,
00322700,Willamette University,2013,2012,48,0,124,83,17,8,2,1,404,296,0,,,84,59,61,15,80,148,0,0,0,0,0,90,48,296,,,59,61,15,80,148,,
00322700,Willamette University,2014,2013,47,0,122,87,13,8,2,1,292,223,3,173,3,87,60,103,20,86,128,0,0,2,2,2,90,47,226,176,,60,103,22,88,130,,
00322700,Willamette University,2015,2014,48,,104,80,10,1,1,0,267,195,,279,,72,57,92,13,86,130,,,,,,90,48,195,279,19,57,92,13,86,130,,
00322700,Willamette University,2016,2015,,,132,84,16,4,1,0,325,,,,,104,,,,,,,,,,,90,47,231,258,22,64,69,36,84,34,,
00322700,Willamette University,2017,2016,,,87,67,5,5,5,1,116,,,,,45,,,,,,,,,,,90,51,,,,,53,,,,31,9
00325600,Drexel University,2011,2010,76,0,113,86,26,4,0,0,392,333,0,162,0,8,8,136,,50,46,0,0,,0,0,85,76,333,162,,8,136,,50,46,,
00325600,Drexel University,2012,2011,75,0,115,100,19,4,0,0,508,432,0,,,17,17,177,54,48,44,0,0,0,0,0,85,75,432,,,17,177,54,48,44,,
00325600,Drexel University,2013,2012,70,0,100,94,18,3,0,0,355,300,0,,,33,33,124,46,50,45,0,0,0,0,0,85,70,300,,,33,124,46,50,45,,
00325600,Drexel University,2014,2013,54,0,105,103,13,4,0,0,419,337,0,249,0,32,31,132,47,58,69,0,0,0,0,0,85,54,337,249,,31,132,47,58,69,,
00325600,Drexel University,2015,2014,55,,111,103,13,6,1,0,384,330,,263,,33,33,134,27,51,54,,,,,,85,55,330,263,5,33,134,27,51,54,,
00325600,Drexel University,2016,2015,,,120,124,14,2,1,0,381,,,,,37,,,,,,,,,,,85,59,325,225,5,36,137,19,50,63,,
00325600,Drexel University,2017,2016,,,114,111,12,2,0,0,360,,,,,46,,,,,,,,,,,85,64,,,,,135,,,,30,17
00325800,Duquesne University,2011,2010,80,50,128,43,28,10,7,0,107,72,35,384,145,68,51,47,,24,19,8,20,,13,1,86,130,107,529,,59,67,,37,20,,
00325800,Duquesne University,2012,2011,80,40,121,98,38,19,10,0,378,286,66,,,105,73,73,33,47,43,11,5,11,10,1,88,120,352,,,84,78,44,57,44,,
00325800,Duquesne University,2013,2012,70,30,95,75,33,19,6,0,83,72,11,,,65,52,58,23,39,19,12,10,9,8,2,88,100,83,,,64,68,32,47,21,,
00325800,Duquesne University,2014,2013,52,25,103,92,41,11,5,1,90,54,13,133,30,40,40,20,31,43,52,0,0,25,14,8,88,77,67,163,,40,20,56,57,60,,
00325800,Duquesne University,2015,2014,55,,98,82,24,12,5,0,261,190,,175,,40,40,62,69,71,83,,,,,,87,55,190,175,5,40,62,69,71,83,,
00325800,Duquesne University,2016,2015,,,88,72,31,8,4,0,224,,,,,76,,,,,,,,,,,87,55,161,149,8,72,61,59,77,60,,
00325800,Duquesne University,2017,2016,,,93,77,29,8,2,0,365,,,,,57,,,,,,,,,,,87,55,,,,,78,,,,30,20
00331301,Widener University-Delaware,2011,2010,68,53,138,156,37,29,1,0,600,216,120,149,100,93,52,60,,72,63,20,19,,21,40,88,121,336,249,,72,79,,93,103,,
00331301,Widener University-Delaware,2012,2011,46,43,136,175,31,23,6,1,723,383,208,,,120,77,84,17,168,25,40,36,20,61,5,88,89,591,,,117,120,37,229,30,,
00331301,Widener University-Delaware,2013,2012,45,30,131,149,30,22,6,1,726,368,267,,,100,55,113,18,164,22,44,46,15,67,14,88,75,635,,,99,159,33,231,36,,
00331301,Widener University-Delaware,2014,2013,43,27,112,168,77,11,3,0,680,297,234,111,118,85,55,74,13,122,30,30,30,14,52,15,88,70,531,229,,85,104,27,174,45,,
00331301,Widener University-Delaware,2015,2014,33,,96,137,37,9,1,0,506,368,,179,,80,59,157,27,119,32,,,,,,88,33,368,179,4,59,157,27,119,32,,
00331301,Widener University-Delaware,2016,2015,,,95,99,28,6,1,0,505,,,,,70,,,,,,,,,,,88,38,432,187,4,48,86,15,103,24,,
00331301,Widener University-Delaware,2017,2016,,,76,82,19,8,1,0,266,,,,,60,,,,,,,,,,,90,47,,,,,58,,,,32,27
00331302,Widener Commonwealth,2011,2010,66,28,76,136,24,10,1,1,236,179,57,104,35,53,41,23,,29,17,12,10,,7,6,88,94,236,139,,53,33,,36,23,,
00331302,Widener Commonwealth,2012,2011,62,19,79,74,25,7,2,0,337,183,59,,,76,36,49,10,55,22,8,5,6,11,10,88,81,242,,,44,54,16,66,32,,
00331302,Widener Commonwealth,2013,2012,44,20,72,65,18,11,2,0,306,164,51,,,76,42,28,4,64,16,5,5,8,13,5,88,64,215,,,47,33,12,77,21,,
00331302,Widener Commonwealth,2014,2013,47,21,69,64,15,6,1,0,294,192,48,82,20,76,39,20,12,66,17,8,7,3,14,11,88,68,240,102,,47,27,15,80,28,,
00331302,Widener Commonwealth,2015,2014,44,,67,53,20,2,0,0,208,140,,55,,68,23,29,19,55,34,,,,,,88,44,140,55,2,23,29,19,55,34,,
00331302,Widener Commonwealth,2016,2015,,,60,51,16,0,0,0,193,,,,,46,,,,,,,,,,,88,29,136,41,1,21,19,16,60,24,,
00331302,Widener Commonwealth,2017,2016,,,61,53,14,1,0,0,151,,,,,58,,,,,,,,,,,88,32,,,,,37,,,,30,41
00332900,Pennsylvania State University-Penn State Law,2015,2014,46,,123,101,16,7,0,0,421,293,,130,,49,49,58,21,77,46,,,,,,88,46,293,130,,49,58,21,77,46,,
00332900,Pennsylvania State University-Penn State Law,2016,2015,,,131,103,16,12,0,0,359,,,,,65,,,,,,,,,,,88,53,241,128,10,65,45,36,87,50,,
00332900,Pennsylvania State University-Penn State Law,2017,2016,,,122,88,16,11,1,1,268,,,,,89,,,,,,,,,,,88,59,,,,,43,,,,32,11
00332922,Pennsylvania State University,2011,2010,40,0,123,203,23,11,1,0,871,566,2,249,0,124,100,92,,84,32,0,0,,0,0,88,40,568,249,,100,92,,84,32,,
00332922,Pennsylvania State University,2012,2011,55,0,130,71,25,10,1,0,437,335,0,,,111,93,136,28,138,79,0,0,0,0,0,88,55,335,,,93,136,28,138,79,,
00332922,Pennsylvania State University,2013,2012,45,0,130,89,36,13,0,1,647,538,0,,,73,73,104,27,120,97,0,0,0,0,0,88,45,538,,,73,104,27,120,97,,
00332922,Pennsylvania State University,2014,2013,40,0,135,97,38,11,0,1,533,318,0,279,0,85,85,141,47,111,83,0,0,0,0,0,88,40,318,279,,85,141,47,111,83,,
00332923,Pennsylvania State University-Dickinson School of Law,2015,2014,63,,107,101,6,0,0,0,350,180,,58,,38,25,39,8,48,37,,,,,,88,63,180,58,,25,39,8,48,37,,
00332923,Pennsylvania State University-Dickinson School of Law,2016,2015,,,102,99,4,2,0,0,356,,,,,38,,,,,,,,,,,88,61,185,51,4,15,34,7,58,28,,
00332923,Pennsylvania State University-Dickinson School of Law,2017,2016,,,110,92,4,4,0,0,194,,,,,69,,,,,,,,,,,88,58,,,,,71,,,,32,21
00337101,Temple University,2011,2010,60,60,191,208,61,13,8,2,1150,761,142,523,113,74,59,257,,145,36,7,5,,11,1,88,120,903,636,,66,262,,156,37,,
00337101,Temple University,2012,2011,55,50,214,221,47,17,6,0,1064,694,134,,,437,255,0,182,149,78,19,0,25,8,6,88,105,828,,,274,0,207,157,84,,
00337101,Temple University,2013,2012,55,50,217,233,33,18,4,1,984,684,125,,,464,332,71,131,143,43,27,10,36,11,3,88,105,809,,,359,81,167,154,46,,
00337101,Temple University,2014,2013,60,45,215,251,28,12,3,0,968,689,126,681,139,469,294,115,102,131,55,37,20,39,13,9,88,105,815,820,,331,135,141,144,64,,
00337101,Temple University,2015,2014,60,,186,194,36,7,3,0,802,649,,677,,223,141,271,157,131,42,,,,,,88,60,649,677,18,141,271,157,131,42,,
00337101,Temple University,2016,2015,,,208,232,27,8,1,0,886,,,,,243,,,,,,,,,,,88,60,679,718,18,140,293,131,110,46,,
00337101,Temple University,2017,2016,,,190,217,29,12,0,0,864,,,,,245,,,,,,,,,,,88,60,,,,,250,,,,32,9
00337800,University of Pennsylvania,2011,2010,85,0,169,82,29,13,6,6,629,558,0,793,0,142,139,32,,377,128,0,0,,0,0,89,85,558,793,,139,32,,377,128,,
00337800,University of Pennsylvania,2012,2011,85,0,174,111,41,18,6,5,721,554,0,,,132,127,51,203,376,161,0,0,0,0,0,86,85,554,,,127,51,203,376,161,,
00337800,University of Pennsylvania,2013,2012,83,0,187,142,36,13,7,7,1023,789,0,,,164,161,41,207,411,129,0,0,0,0,0,86,83,789,,,161,41,207,411,129,,
00337800,University of Pennsylvania,2014,2013,83,0,195,144,29,14,14,2,846,686,0,968,0,178,173,51,172,379,128,0,0,0,0,0,86,83,686,968,,173,51,172,379,128,,
00337800,University of Pennsylvania,2015,2014,83,,194,150,34,23,2,6,771,711,,1158,,165,159,40,191,377,135,,,,,,86,83,711,1158,9,159,40,191,377,135,,
00337800,University of Pennsylvania,2016,2015,,,202,168,33,20,8,3,845,,,,,168,,,,,,,,,,,86,83,779,1225,9,153,51,214,361,142,,
00337800,University of Pennsylvania,2017,2016,,,209,172,38,12,10,3,1237,,,,,150,,,,,,,,,,,86,83,,,,,68,,,,32,2
00337900,University of Pittsburgh,2011,2010,87,0,200,122,28,14,8,3,264,209,0,235,0,188,179,205,,190,112,0,0,,0,0,88,87,209,235,,179,205,,190,112,,
00337900,University of Pittsburgh,2012,2011,75,0,201,148,30,12,9,2,255,183,0,,,201,202,145,167,184,91,0,0,0,0,0,88,75,183,,,202,145,167,184,91,,
00337900,University of Pittsburgh,2013,2012,69,0,196,149,30,10,7,3,306,256,0,,,215,206,134,226,188,95,0,0,0,0,0,88,69,256,,,206,134,226,188,95,,
00337900,University of Pittsburgh,2014,2013,58,0,163,137,23,13,5,4,771,519,0,213,0,282,194,153,195,190,89,0,0,0,0,0,88,58,519,213,,194,153,195,190,89,,
00337900,University of Pittsburgh,2015,2014,52,,154,130,24,14,3,3,597,391,,198,,241,142,108,154,171,84,,,,,,88,52,391,198,13,142,108,154,171,84,,
00337900,University of Pittsburgh,2016,2015,,,166,173,21,11,0,3,575,,,,,239,,,,,,,,,,,88,45,376,227,13,109,84,212,143,62,,
00337900,University of Pittsburgh,2017,2016,,,171,189,18,3,4,1,493,,,,,248,,,,,,,,,,,88,47,,,,,66,,,,30,3
00338801,Villanova University,2011,2010,79,0,118,103,24,12,17,2,745,679,0,219,0,109,109,212,,124,43,0,0,,0,0,88,79,679,219,,109,212,,124,43,,
00338801,Villanova University,2012,2011,60,0,127,109,28,13,12,1,748,700,0,,,116,116,216,36,356,14,0,0,0,0,0,88,60,700,,,116,216,36,356,14,,
00338801,Villanova University,2013,2012,64,0,135,118,26,13,9,0,662,582,0,,,123,118,235,14,373,13,0,0,0,0,0,88,64,582,,,118,235,14,373,13,,
00338801,Villanova University,2014,2013,54,0,136,131,27,6,8,1,679,567,0,219,0,151,127,189,22,188,12,0,0,0,0,0,88,54,567,219,,127,189,22,188,12,,
00338801,Villanova University,2015,2014,60,,135,116,25,8,4,2,712,579,,204,,111,108,224,22,172,12,,,,,,91,60,579,204,6,108,224,22,172,12,,
00338801,Villanova University,2016,2015,,,130,112,20,3,5,2,658,,,,,111,,,,,,,,,,,91,65,540,139,6,110,223,26,142,12,,
00338801,Villanova University,2017,2016,,,125,104,19,5,4,3,663,,,,,99,,,,,,,,,,,91,72,,,,,258,,,,34,21
00341001,Roger Williams University,2011,2010,66,0,100,52,17,7,4,0,160,139,0,466,0,67,67,71,,55,32,0,0,,0,0,90,66,139,466,,67,71,,55,32,,
00341001,Roger Williams University,2012,2011,63,0,114,109,26,17,4,0,472,426,0,,,70,69,81,57,61,10,0,0,0,0,0,90,63,426,,,69,81,57,61,10,,
00341001,Roger Williams University,2013,2012,50,0,112,104,24,11,8,0,572,490,0,,,72,63,87,51,72,17,0,0,0,0,0,90,50,490,,,63,87,51,72,17,,
00341001,Roger Williams University,2014,2013,52,0,78,43,22,12,1,0,458,354,0,394,0,94,73,119,46,64,28,0,0,0,0,0,90,52,354,394,,73,119,46,64,28,,
00341001,Roger Williams University,2015,2014,69,,85,66,21,5,0,0,444,316,,345,,66,50,109,36,47,22,,,,,,90,69,316,345,6,50,109,36,47,22,,
00341001,Roger Williams University,2016,2015,,,82,75,12,7,3,0,452,,,,,87,,,,,,,,,,,90,72,326,269,8,54,81,42,51,20,,
00341001,Roger Williams University,2017,2016,,,118,108,16,11,3,0,514,,,,,166,,,,,,,,,,,90,65,,,,,124,,,,30,17
00344800,University of South Carolina,2011,2010,71,0,108,55,30,23,13,0,524,442,0,302,0,71,65,28,,173,45,0,0,,0,0,90,71,442,302,,65,28,,173,45,,
00344800,University of South Carolina,2012,2011,70,0,127,73,31,12,19,0,450,439,0,,,73,73,31,112,172,35,0,0,0,0,0,90,70,439,,,73,31,112,172,35,,
00344800,University of South Carolina,2013,2012,68,0,147,94,35,18,4,0,592,537,0,,,76,70,35,97,145,54,0,0,0,0,0,90,68,537,,,70,35,97,145,54,,
00344800,University of South Carolina,2014,2013,71,0,155,115,22,20,5,0,677,610,0,406,0,87,83,68,84,149,63,0,0,0,0,0,90,71,610,406,,83,68,84,149,63,,
00344800,University of South Carolina,2015,2014,71,,157,107,35,14,6,0,705,622,,475,,78,77,56,74,156,66,,,,,,90,71,622,475,8,77,56,74,156,66,,
00344800,University of South Carolina,2016,2015,,,163,110,34,15,4,0,630,,,,,73,,,,,,,,,,,90,67,587,427,9,59,74,52,160,69,,
00344800,University of South Carolina,2017,2016,,,171,119,31,18,1,0,685,,,,,61,,,,,,,,,,,90,69,,,,,78,,,,30,7
00347400,University of South Dakota,2011,2010,74,0,47,34,9,4,3,0,146,139,0,0,0,0,0,10,,28,30,0,0,,0,0,90,74,139,0,,0,10,,28,30,,
00347400,University of South Dakota,2012,2011,88,0,53,34,16,5,1,0,232,229,0,,,0,0,18,16,20,43,0,0,0,0,0,90,88,229,,,0,18,16,20,43,,
00347400,University of South Dakota,2013,2012,62,0,49,29,14,3,6,0,362,352,0,,,0,0,22,16,20,40,0,0,0,0,0,90,62,352,,,0,22,16,20,40,,
00347400,University of South Dakota,2014,2013,66,0,72,55,10,7,0,0,239,235,0,97,0,0,0,11,23,28,68,0,0,0,0,0,90,66,235,97,,0,11,23,28,68,,
00347400,University of South Dakota,2015,2014,75,,52,40,11,6,0,0,256,166,,97,,0,0,9,21,19,46,,,,,,90,75,166,97,0,0,9,21,19,46,,
00347400,University of South Dakota,2016,2015,,,64,51,8,5,0,0,540,,,,,6,,,,,,,,,,,90,83,245,44,1,4,45,23,9,76,,
00347400,University of South Dakota,2017,2016,,,65,42,17,2,2,0,112,,,,,6,,,,,,,,,,,90,55,,,,,5,,,,32,23
00347900,Belmont University,2011,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,88,0,0,0,,0,0,,0,0,,
00347900,Belmont University,2012,2011,54,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,88,54,0,,,0,0,0,0,0,,
00347900,Belmont University,2013,2012,50,0,27,11,16,4,0,3,282,243,0,,,0,0,43,0,20,15,0,0,0,0,0,88,50,243,,,0,43,0,20,15,,
00347900,Belmont University,2014,2013,42,0,64,29,30,1,7,1,405,322,0,29,0,0,0,84,1,21,20,0,0,0,0,0,88,42,322,29,,0,84,1,21,20,,
00347900,Belmont University,2015,2014,46,,56,33,14,6,2,0,463,302,,24,,0,0,77,16,19,28,,,,,,88,46,302,24,0,0,77,16,19,28,,
00347900,Belmont University,2016,2015,,,56,41,15,1,4,0,530,,,,,0,,,,,,,,,,,88,52,389,35,0,0,83,23,31,36,,
00347900,Belmont University,2017,2016,,,68,40,14,0,5,0,533,,,,,0,,,,,,,,,,,88,52,,,,,115,,,,29,28
00350200,Lincoln Memorial University,2014,2013,16,12,35,34,4,0,0,0,277,86,83,16,16,0,0,0,0,4,7,0,17,0,7,6,88,28,169,32,,0,17,0,11,13,,
00350200,Lincoln Memorial University,2015,2014,26,,36,36,0,0,0,0,34,25,,0,,8,3,12,1,8,2,,,,,,90,26,25,0,1,3,12,1,8,2,,
00350200,Lincoln Memorial University,2016,2015,,,40,36,0,0,0,0,60,,,,,20,,,,,,,,,,,90,45,37,23,2,6,37,0,7,3,,
00350200,Lincoln Memorial University,2017,2016,,,42,37,6,2,0,0,140,,,,,0,,,,,,,,,,,90,45,,,,,58,,,,30,37
00350900,University of Memphis,2011,2010,75,0,73,52,14,12,5,1,160,152,0,97,0,38,34,72,,99,29,0,0,,0,0,90,75,152,97,,34,72,,99,29,,
00350900,University of Memphis,2012,2011,71,0,76,44,20,14,5,0,200,180,0,,,37,37,103,4,98,37,0,0,0,0,0,90,71,180,,,37,103,4,98,37,,
00350900,University of Memphis,2013,2012,60,0,73,54,12,19,1,0,220,201,0,,,53,51,71,4,99,34,0,0,0,0,0,90,60,201,,,51,71,4,99,34,,
00350900,University of Memphis,2014,2013,55,0,80,56,23,6,5,0,343,280,9,88,2,68,53,110,3,93,70,1,2,1,0,1,90,55,289,90,,54,112,4,93,71,,
00350900,University of Memphis,2015,2014,60,,96,78,8,8,4,0,262,246,,111,,60,51,107,1,82,32,,,,,,90,60,246,111,10,51,107,1,82,32,,
00350900,University of Memphis,2016,2015,,,89,80,12,4,8,0,291,,,,,73,,,,,,,,,,,90,60,228,89,12,61,101,0,72,59,,
00350900,University of Memphis,2017,2016,,,91,50,14,7,6,0,292,,,,,106,,,,,,,,,,,90,53,,,,,103,,,,30,60
00353000,University of Tennessee,2011,2010,55,0,90,90,30,14,0,0,784,637,0,299,0,155,155,60,,224,45,0,0,,0,0,89,55,637,299,,155,60,,224,45,,
00353000,University of Tennessee,2012,2011,50,0,100,120,18,14,1,0,738,698,0,,,143,107,67,63,199,56,0,0,0,0,0,89,50,698,,,107,67,63,199,56,,
00353000,University of Tennessee,2013,2012,40,0,106,130,16,11,0,0,820,560,0,,,187,122,67,82,158,43,0,0,0,0,0,89,40,560,,,122,67,82,158,43,,
00353000,University of Tennessee,2014,2013,55,0,108,150,20,9,0,0,855,586,0,386,0,147,130,75,52,111,64,0,0,0,0,0,89,55,586,386,,130,75,52,111,64,,
00353000,University of Tennessee,2015,2014,39,,112,141,16,11,0,0,861,615,,314,,201,161,46,40,151,55,,,,,,89,39,615,314,14,161,46,40,151,55,,
