schoolid,schoolname,calendaryear,totaljd,hispanicjd,amindianjd,asianjd,blackjd,nathawjd,twoormorejd,minorityjd,whitejd,nonresalienjd,unknownjd,menjd,hispanicmenjd,amindianmenjd,asianmenjd,blackmenjd,nathawmenjd,twoormoremenjd,minoritymenjd,whitemenjd,nonresalienmenjd,unknownmenjd,womenjd,hispanicwomenjd,amindianwomenjd,asianwomenjd,blackwomenjd,nathawwomenjd,twoormorewomenjd,minoritywomenjd,whitewomenjd,nonresalienwomenjd,unknownwomenjd,otherjd,hispanicotherjd,amindianotherjd,asianotherjd,blackotherjd,nathawotherjd,twoormoreotherjd,minorityotherjd,whiteotherjd,nonresalienotherjd,unknownotherjd,totalftjd,fthispanicjd,ftamindjd,ftasianjd,ftblackjd,ftnathawjd,fttwoormorejd,ftminorityjd,ftwhitejd,ftnonresalienjd,ftunknownjd,totalptjd,pthispanicjd,ptamindjd,ptasianjd,ptblackjd,ptnathawjd,pttwoormorejd,ptminorityjd,ptwhitejd,ptnonresalienjd,ptunknownjd,totaljd1,hispanicjd1,amindianjd1,asianjd1,blackjd1,nathawjd1,twoormorejd1,minorityjd1,whitejd1,nonresalienjd1,unknownjd1,amindianmenjd1,amindianotherjd1,amindianwomenjd1,asianmenjd1,asianotherjd1,asianwomenjd1,blackmenjd1,blackotherjd1,blackwomenjd1,hispanicmenjd1,hispanicotherjd1,hispanicwomenjd1,minoritymenjd1,minorityotherjd1,minoritywomenjd1,nathawmenjd1,nathawotherjd1,nathawwomenjd1,nonresalienmenjd1,nonresalienotherjd1,nonresalienwomenjd1,twoormoremenjd1,twoormoreotherjd1,twoormorewomenjd1,unknownmenjd1,unknownotherjd1,unknownwomenjd1,whitemenjd1,whiteotherjd1,whitewomenjd1,menjd1,otherjd1,womenjd1,amindianjd2,amindianmenjd2,amindianotherjd2,amindianwomenjd2,asianjd2,asianmenjd2,asianotherjd2,asianwomenjd2,blackjd2,blackmenjd2,blackotherjd2,blackwomenjd2,hispanicjd2,hispanicmenjd2,hispanicotherjd2,hispanicwomenjd2,minorityjd2,minoritymenjd2,minorityotherjd2,minoritywomenjd2,nathawjd2,nathawmenjd2,nathawotherjd2,nathawwomenjd2,nonresalienjd2,nonresalienmenjd2,nonresalienotherjd2,nonresalienwomenjd2,twoormorejd2,twoormoremenjd2,twoormoreotherjd2,twoormorewomenjd2,unknownjd2,unknownmenjd2,unknownotherjd2,unknownwomenjd2,whitejd2,whitemenjd2,whiteotherjd2,whitewomenjd2,menjd2,otherjd2,womenjd2,totaljd2,amindianjd3,amindianmenjd3,amindianotherjd3,amindianwomenjd3,asianjd3,asianmenjd3,asianotherjd3,asianwomenjd3,blackjd3,blackmenjd3,blackotherjd3,blackwomenjd3,hispanicjd3,hispanicmenjd3,hispanicotherjd3,hispanicwomenjd3,minorityjd3,minoritymenjd3,minorityotherjd3,minoritywomenjd3,nathawjd3,nathawmenjd3,nathawotherjd3,nathawwomenjd3,nonresalienjd3,nonresalienmenjd3,nonresalienotherjd3,nonresalienwomenjd3,twoormorejd3,twoormoremenjd3,twoormoreotherjd3,twoormorewomenjd3,unknownjd3,unknownmenjd3,unknownotherjd3,unknownwomenjd3,whitejd3,whitemenjd3,whiteotherjd3,whitewomenjd3,menjd3,otherjd3,womenjd3,totaljd3
00256500,University of Nebraska,2011,393,9,4,5,6,0,0,24,367,2,0,239,7,2,3,4,0,0,16,221,2,0,154,2,2,2,2,0,0,8,146,0,0,,,,,,,,,,,,392,9,4,5,6,0,0,24,366,2,0,1,0,0,0,0,0,0,0,1,0,0,129,4,1,1,2,0,0,8,121,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00256500,University of Nebraska,2012,389,9,3,9,3,0,0,24,361,4,0,231,5,2,5,1,0,0,13,217,1,0,158,4,1,4,2,0,0,11,144,3,0,,,,,,,,,,,,387,9,3,9,3,0,0,24,359,4,0,2,0,0,0,0,0,0,0,2,0,0,134,3,0,5,1,0,0,9,122,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00256500,University of Nebraska,2013,380,12,3,8,5,0,0,28,347,5,0,214,5,3,2,0,0,0,10,201,3,0,166,7,0,6,5,0,0,18,146,2,0,,,,,,,,,,,,378,12,3,8,5,0,0,28,345,5,0,2,0,0,0,0,0,0,0,2,0,0,128,4,1,3,1,0,0,9,117,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00256500,University of Nebraska,2014,360,12,2,10,5,0,0,29,324,3,4,197,6,2,7,1,0,0,16,177,1,3,163,6,0,3,4,0,0,13,147,2,1,0,0,0,0,0,0,0,0,0,0,0,359,12,2,10,5,0,0,29,323,3,4,1,0,0,0,0,0,0,0,1,0,0,109,3,1,4,1,0,0,9,96,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00256500,University of Nebraska,2015,332,12,2,11,3,0,0,28,299,2,3,170,7,2,8,1,0,0,18,149,0,3,162,5,0,3,2,0,0,10,150,2,0,0,0,0,0,0,0,0,0,0,0,0,330,12,2,11,3,0,0,28,297,2,3,2,0,0,0,0,0,0,0,2,0,0,104,3,0,3,1,0,0,7,93,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00256500,University of Nebraska,2016,334,12,1,9,5,0,0,27,298,2,7,172,6,1,7,3,0,0,17,148,0,7,162,6,0,2,2,0,0,10,150,2,0,0,0,0,0,0,0,0,0,0,0,0,328,12,1,9,5,0,0,27,293,1,7,6,0,0,0,0,0,0,0,5,1,0,134,8,0,4,3,0,0,15,116,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00256500,University of Nebraska,2017,348,16,1,7,4,0,0,28,313,0,7,193,10,0,3,2,0,0,15,171,0,7,155,6,1,4,2,0,0,13,142,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,134,7,1,0,1,0,0,9,123,0,2,0,0,1,0,0,0,0,0,1,6,0,1,6,0,3,0,0,0,0,0,0,0,0,0,2,0,0,73,0,50,81,0,53,0,0,0,0,5,1,0,4,2,1,0,1,8,3,0,5,15,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,103,57,0,46,65,0,56,121,0,0,0,0,2,2,0,0,1,1,0,0,1,1,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,87,41,0,46,47,0,46,93
00256900,University of Nevada - Las Vegas,2011,465,52,8,50,26,3,0,139,303,0,23,266,23,3,25,12,1,0,64,189,0,13,199,29,5,25,14,2,0,75,114,0,10,,,,,,,,,,,,324,36,6,35,10,2,0,89,217,0,18,141,16,2,15,16,1,0,50,86,0,5,137,14,2,17,4,2,0,39,90,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00256900,University of Nevada - Las Vegas,2012,445,52,11,50,29,2,0,144,286,0,15,253,24,6,23,15,1,0,69,173,0,11,192,28,5,27,14,1,0,75,113,0,4,,,,,,,,,,,,315,38,9,38,13,2,0,100,205,0,10,130,14,2,12,16,0,0,44,81,0,5,141,15,4,18,8,0,0,45,93,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00256900,University of Nevada - Las Vegas,2013,416,43,7,50,25,2,7,134,268,0,14,230,22,3,22,13,1,2,63,156,0,11,186,21,4,28,12,1,5,71,112,0,3,,,,,,,,,,,,301,30,5,36,12,2,6,91,200,0,10,115,13,2,14,13,0,1,43,68,0,4,114,12,1,11,8,0,7,39,72,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00256900,University of Nevada - Las Vegas,2014,394,49,3,30,23,0,26,131,243,3,17,216,26,1,13,13,0,12,65,137,1,13,178,23,2,17,10,0,14,66,106,2,4,0,0,0,0,0,0,0,0,0,0,0,288,36,1,22,14,0,14,87,188,3,10,106,13,2,8,9,0,12,44,55,0,7,112,18,0,4,6,0,6,34,69,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00256900,University of Nevada - Las Vegas,2015,378,49,1,26,22,1,20,119,241,2,16,203,24,0,12,12,0,8,56,136,0,11,175,25,1,14,10,1,12,63,105,2,5,0,0,0,0,0,0,0,0,0,0,0,275,34,0,19,15,1,17,86,179,2,8,103,15,1,7,7,0,3,33,62,0,8,104,14,0,6,7,1,6,34,67,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00256900,University of Nevada - Las Vegas,2016,379,65,2,18,23,1,20,129,230,5,15,203,28,1,11,9,0,9,58,135,2,8,176,37,1,7,14,1,11,71,95,3,7,0,0,0,0,0,0,0,0,0,0,0,286,55,0,12,16,1,15,99,173,4,10,93,10,2,6,7,0,5,30,57,1,5,116,23,0,4,10,0,5,42,70,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00256900,University of Nevada - Las Vegas,2017,357,68,0,17,25,1,18,129,215,3,10,179,23,0,11,11,0,9,54,118,2,5,178,45,0,6,14,1,9,75,97,1,5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,106,27,0,5,6,0,6,44,61,0,1,0,0,0,4,0,1,3,0,3,8,0,19,18,0,26,0,0,0,0,0,0,3,0,3,1,0,0,27,0,34,46,0,60,0,0,0,0,4,2,0,2,10,4,0,6,23,8,0,15,42,18,0,24,0,0,0,0,1,1,0,0,5,4,0,1,4,3,0,1,77,49,0,28,71,0,53,124,0,0,0,0,8,5,0,3,9,4,0,5,18,7,0,11,43,18,0,25,1,0,0,1,2,1,0,1,7,2,0,5,5,1,0,4,77,42,0,35,62,0,65,127
00258903,University of New Hampshire,2011,394,15,0,35,17,0,8,75,305,13,1,239,11,0,17,6,0,6,40,194,5,0,155,4,0,18,11,0,2,35,111,8,1,,,,,,,,,,,,392,14,0,35,17,0,8,74,304,13,1,2,1,0,0,0,0,0,1,1,0,0,140,4,0,8,8,0,2,22,117,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00258903,University of New Hampshire,2012,305,7,0,19,10,0,5,41,253,10,1,185,5,0,10,4,0,4,23,159,3,0,120,2,0,9,6,0,1,18,94,7,1,,,,,,,,,,,,304,7,0,19,10,0,5,41,252,10,1,1,0,0,0,0,0,0,0,1,0,0,72,1,0,2,1,0,3,7,61,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00258903,University of New Hampshire,2013,273,6,1,15,11,0,3,36,229,6,2,161,4,1,10,4,0,3,22,134,4,1,112,2,0,5,7,0,0,14,95,2,1,,,,,,,,,,,,271,6,1,15,11,0,3,36,227,6,2,2,0,0,0,0,0,0,0,2,0,0,76,2,0,3,2,0,0,7,65,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00258903,University of New Hampshire,2014,218,4,0,9,4,0,7,24,176,11,7,132,2,0,6,0,0,5,13,107,8,4,86,2,0,3,4,0,2,11,69,3,3,0,0,0,0,0,0,0,0,0,0,0,217,4,0,8,4,0,7,23,176,11,7,1,0,0,1,0,0,0,1,0,0,0,71,2,0,4,2,0,4,12,51,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00258903,University of New Hampshire,2015,217,12,0,9,2,0,5,28,169,11,9,121,8,0,6,0,0,2,16,92,8,5,96,4,0,3,2,0,3,12,77,3,4,0,0,0,0,0,0,0,0,0,0,0,215,12,0,8,2,0,5,27,168,11,9,2,0,0,1,0,0,0,1,1,0,0,76,4,0,1,0,0,3,8,59,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00258903,University of New Hampshire,2016,207,11,0,6,2,0,8,27,158,11,11,118,9,0,4,1,0,4,18,83,10,7,89,2,0,2,1,0,4,9,75,1,4,0,0,0,0,0,0,0,0,0,0,0,206,11,0,5,2,0,8,26,158,11,11,1,0,0,1,0,0,0,1,0,0,0,71,2,0,1,1,0,5,9,56,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00258903,University of New Hampshire,2017,210,8,0,6,1,0,7,22,170,9,9,105,5,0,4,1,0,4,14,78,7,6,105,3,0,2,0,0,3,8,92,2,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,76,3,0,3,0,0,1,7,65,3,1,0,0,0,2,0,1,0,0,0,0,0,3,3,0,4,0,0,0,1,0,2,1,0,0,1,0,0,32,0,33,37,0,39,0,0,0,0,1,1,0,0,1,1,0,0,2,2,0,0,8,7,0,1,0,0,0,0,3,3,0,0,4,3,0,1,2,1,0,1,49,20,0,29,31,0,31,62,0,0,0,0,2,1,0,1,0,0,0,0,3,3,0,0,7,4,0,3,0,0,0,0,3,3,0,0,2,0,0,2,6,4,0,2,56,26,0,30,37,0,35,72
00262900,Rutgers University,2015,1121,138,4,93,101,1,33,370,728,6,17,663,75,2,43,50,1,18,189,461,3,10,458,63,2,50,51,0,15,181,267,3,7,0,0,0,0,0,0,0,0,0,0,0,893,102,4,77,74,0,24,281,593,5,14,228,36,0,16,27,1,9,89,135,1,3,356,54,1,30,23,0,13,121,230,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00262900,Rutgers University,2016,1110,136,2,90,86,1,31,346,740,6,18,636,73,2,43,42,1,16,177,444,2,13,474,63,0,47,44,0,15,169,296,4,5,0,0,0,0,0,0,0,0,0,0,0,873,103,2,70,69,1,23,268,586,5,14,237,33,0,20,17,0,8,78,154,1,4,319,39,1,28,19,0,4,91,220,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00262900,Rutgers University,2017,1108,137,5,79,94,0,10,325,717,15,51,604,70,2,39,41,0,8,160,404,8,32,504,67,3,40,53,0,2,165,313,7,19,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,415,56,1,31,44,0,0,132,233,9,41,0,0,1,13,0,18,18,0,26,19,0,37,50,0,82,0,0,0,6,0,3,0,0,0,25,0,16,135,0,98,216,0,199,3,2,0,1,25,15,0,10,22,6,0,16,39,23,0,16,91,48,0,43,0,0,0,0,5,1,0,4,2,2,0,0,6,5,0,1,235,127,0,108,181,0,156,337,1,0,0,1,23,11,0,12,28,17,0,11,42,28,0,14,102,62,0,40,0,0,0,0,1,1,0,0,8,6,0,2,4,2,0,2,249,142,0,107,207,0,149,356
00262901,Rutgers University-Camden,2011,865,60,1,56,49,1,9,176,638,4,47,553,38,1,40,21,0,5,105,420,3,25,312,22,0,16,28,1,4,71,218,1,22,,,,,,,,,,,,647,43,1,46,33,1,6,130,470,4,43,218,17,0,10,16,0,3,46,168,0,4,339,30,0,22,19,1,6,78,253,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00262901,Rutgers University-Camden,2012,711,57,0,44,40,1,11,153,536,2,20,461,32,0,33,20,0,7,92,355,1,13,250,25,0,11,20,1,4,61,181,1,7,,,,,,,,,,,,562,39,0,36,26,1,10,112,431,2,17,149,18,0,8,14,0,1,41,105,0,3,115,16,0,3,8,0,0,27,84,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00262901,Rutgers University-Camden,2013,585,53,4,29,39,1,7,133,438,3,11,389,29,3,23,20,0,5,80,300,2,7,196,24,1,6,19,1,2,53,138,1,4,,,,,,,,,,,,506,46,4,25,33,1,6,115,378,2,11,79,7,0,4,6,0,1,18,60,1,0,140,12,3,5,14,0,0,34,98,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00262901,Rutgers University-Camden,2014,500,46,3,18,36,0,8,111,373,2,14,312,23,2,15,18,0,5,63,241,0,8,188,23,1,3,18,0,3,48,132,2,6,0,0,0,0,0,0,0,0,0,0,0,415,37,3,14,28,0,7,89,313,2,11,85,9,0,4,8,0,1,22,60,0,3,182,12,0,6,12,0,6,36,138,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00262902,Rutgers University-Newark,2011,800,90,3,97,122,1,11,324,467,9,0,448,46,3,52,58,0,5,164,282,2,0,352,44,0,45,64,1,6,160,185,7,0,,,,,,,,,,,,585,63,3,65,87,0,8,226,352,7,0,215,27,0,32,35,1,3,98,115,2,0,228,29,2,24,31,1,5,92,132,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00262902,Rutgers University-Newark,2012,784,92,2,94,101,7,15,311,463,10,0,441,45,1,51,51,2,8,158,281,2,0,343,47,1,43,50,5,7,153,182,8,0,,,,,,,,,,,,579,70,2,66,69,7,11,225,346,8,0,205,22,0,28,32,0,4,86,117,2,0,226,25,1,28,33,3,5,95,127,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00262902,Rutgers University-Newark,2013,718,83,3,82,89,1,15,273,438,7,0,411,40,1,33,49,0,8,131,277,3,0,307,43,2,49,40,1,7,142,161,4,0,,,,,,,,,,,,523,56,3,57,59,1,7,183,333,7,0,195,27,0,25,30,0,8,90,105,0,0,194,24,0,24,19,0,8,75,118,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00262902,Rutgers University-Newark,2014,672,86,2,70,76,1,15,250,414,8,0,399,40,0,30,40,0,9,119,276,4,0,273,46,2,40,36,1,6,131,138,4,0,0,0,0,0,0,0,0,0,0,0,0,501,57,2,56,55,1,10,181,314,6,0,171,29,0,14,21,0,5,69,100,2,0,190,24,0,20,16,0,7,67,120,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00263201,Seton Hall University,2011,983,68,3,74,39,0,7,191,782,10,0,533,33,3,36,16,0,2,90,437,6,0,450,35,0,38,23,0,5,101,345,4,0,,,,,,,,,,,,673,33,2,42,16,0,2,95,573,5,0,310,35,1,32,23,0,5,96,209,5,0,272,19,1,16,12,0,2,50,221,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00263201,Seton Hall University,2012,850,62,1,65,38,0,10,176,664,10,0,437,21,1,27,11,0,5,65,367,5,0,413,41,0,38,27,0,5,111,297,5,0,,,,,,,,,,,,604,26,1,39,15,0,6,87,510,7,0,246,36,0,26,23,0,4,89,154,3,0,202,13,0,15,13,0,5,46,155,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00263201,Seton Hall University,2013,688,56,3,46,38,0,10,153,528,7,0,338,14,1,23,12,0,5,55,279,4,0,350,42,2,23,26,0,5,98,249,3,0,,,,,,,,,,,,477,22,3,30,13,0,4,72,402,3,0,211,34,0,16,25,0,6,81,126,4,0,164,16,2,11,10,0,2,41,122,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00263201,Seton Hall University,2014,571,46,2,32,38,0,22,140,426,5,0,267,10,1,16,10,0,8,45,219,3,0,304,36,1,16,28,0,14,95,207,2,0,0,0,0,0,0,0,0,0,0,0,0,381,15,2,21,9,0,10,57,321,3,0,190,31,0,11,29,0,12,83,105,2,0,167,8,0,6,10,0,13,37,126,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00263201,Seton Hall University,2015,525,54,2,30,37,0,14,137,369,10,9,272,20,1,17,10,0,4,52,207,5,8,252,34,1,13,26,0,10,84,162,5,1,1,0,0,0,1,0,0,1,0,0,0,353,27,2,21,11,0,8,69,273,5,6,172,27,0,9,26,0,6,68,96,5,3,151,24,1,12,8,0,0,45,97,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00263201,Seton Hall University,2016,509,46,1,25,33,0,25,130,355,10,14,283,17,0,14,12,0,7,50,215,6,12,225,29,1,11,21,0,18,80,139,4,2,1,0,0,0,0,0,0,0,1,0,0,353,19,1,20,12,0,18,70,264,7,12,156,27,0,5,21,0,7,60,91,3,2,149,11,0,5,7,0,14,37,102,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00263201,Seton Hall University,2017,529,85,1,35,31,0,8,160,346,9,14,286,30,0,18,12,0,3,63,206,5,12,243,55,1,17,19,0,5,97,140,4,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,267,47,0,17,16,0,7,87,169,4,7,0,0,0,7,0,10,6,0,10,11,0,36,27,0,60,0,0,0,2,0,2,3,0,4,5,0,2,96,0,73,130,0,137,1,0,0,1,15,10,0,5,7,3,0,4,25,13,0,12,48,26,0,22,0,0,0,0,4,2,0,2,0,0,0,0,5,5,0,0,128,79,0,49,112,0,73,185,0,0,0,0,3,1,0,2,8,3,0,5,13,6,0,7,25,10,0,15,0,0,0,0,1,1,0,0,1,0,0,1,2,2,0,0,49,31,0,18,44,0,33,77
00266300,University of New Mexico,2011,363,100,30,9,10,1,1,151,176,1,35,191,52,13,1,4,1,1,72,98,1,20,172,48,17,8,6,0,0,79,78,0,15,,,,,,,,,,,,362,100,30,9,10,1,1,151,175,1,35,1,0,0,0,0,0,0,0,1,0,0,115,34,10,4,2,1,1,52,55,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00266300,University of New Mexico,2012,346,96,32,11,8,0,0,147,173,2,24,182,48,13,3,3,0,0,67,100,1,14,164,48,19,8,5,0,0,80,73,1,10,,,,,,,,,,,,342,96,30,11,8,0,0,145,172,1,24,4,0,2,0,0,0,0,2,1,1,0,122,35,11,6,4,0,0,56,56,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
